"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","iso3","category"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Perceptions"
130,"Yes","Which of the following do you believe are the main threats to air quality in (OUR COUNTRY)? (MAX 3 ANSWERS)",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Perceptions"
131,"Yes","Which of the following car fuel systems do you consider the most environmentally friendly 
from an air quality perspective? Firstly?",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Perceptions"
132,"Yes","And then?",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Perceptions"
132,"Yes","And then?",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Perceptions"
132,"Yes","And then?",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Perceptions"
132,"Yes","And then?",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Perceptions"
132,"Yes","And then?",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Perceptions"
132,"Yes","And then?",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Perceptions"
132,"Yes","And then?",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Perceptions"
132,"Yes","And then?",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Perceptions"
132,"Yes","And then?",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Perceptions"
132,"Yes","And then?",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Perceptions"
132,"Yes","And then?",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Perceptions"
132,"Yes","And then?",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Perceptions"
132,"Yes","And then?",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Perceptions"
132,"Yes","And then?",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Perceptions"
132,"Yes","And then?",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Perceptions"
132,"Yes","And then?",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Perceptions"
132,"Yes","And then?",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Perceptions"
132,"Yes","And then?",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Perceptions"
132,"Yes","And then?",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Perceptions"
132,"Yes","And then?",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Perceptions"
132,"Yes","And then?",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Perceptions"
132,"Yes","And then?",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Perceptions"
132,"Yes","And then?",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Perceptions"
132,"Yes","And then?",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Perceptions"
132,"Yes","And then?",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Perceptions"
132,"Yes","And then?",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Perceptions"
132,"Yes","And then?",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Perceptions"
133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Perceptions"
134,"Yes","And then?",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Perceptions"
134,"Yes","And then?",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Perceptions"
134,"Yes","And then?",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Perceptions"
134,"Yes","And then?",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Perceptions"
134,"Yes","And then?",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Perceptions"
134,"Yes","And then?",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Perceptions"
134,"Yes","And then?",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Perceptions"
134,"Yes","And then?",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Perceptions"
134,"Yes","And then?",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Perceptions"
134,"Yes","And then?",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Perceptions"
134,"Yes","And then?",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Perceptions"
134,"Yes","And then?",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Perceptions"
134,"Yes","And then?",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Perceptions"
134,"Yes","And then?",1,"Lithuania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Lithuania","LTU","Perceptions"
134,"Yes","And then?",1,"Luxembourg","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Luxembourg","LUX","Perceptions"
134,"Yes","And then?",1,"Hungary","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Hungary","HUN","Perceptions"
134,"Yes","And then?",1,"Malta","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Malta","MLT","Perceptions"
134,"Yes","And then?",1,"Netherlands","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Netherlands","NLD","Perceptions"
134,"Yes","And then?",1,"Austria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Austria","AUT","Perceptions"
134,"Yes","And then?",1,"Poland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Poland","POL","Perceptions"
134,"Yes","And then?",1,"Portugal","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Portugal","PRT","Perceptions"
134,"Yes","And then?",1,"Romania","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Romania","ROU","Perceptions"
134,"Yes","And then?",1,"Slovenia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovenia","SVN","Perceptions"
134,"Yes","And then?",1,"Slovakia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Slovakia","SVK","Perceptions"
134,"Yes","And then?",1,"Finland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Finland","FIN","Perceptions"
134,"Yes","And then?",1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","SWE","Perceptions"
134,"Yes","And then?",1,"United Kingdom","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","United Kingdom","GBR","Perceptions"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Belgium","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Belgium","BEL","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Bulgaria","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Bulgaria","BGR","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","CZE","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Denmark","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Denmark","DNK","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Germany","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Germany","DEU","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Estonia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Estonia","EST","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Greece","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Greece","GRC","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Spain","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Spain","ESP","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"France","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","France","FRA","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Ireland","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Ireland","IRL","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Italy","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Italy","ITA","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Cyprus","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Cyprus","CYP","Behavior"
135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",1,"Latvia","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Latvia","LVA","Behavior"
